dataset,source_split,record_id,filepath,label
physionet_2016,training,e01873,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01873.wav,abnormal_other
physionet_2016,training,e01874,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01874.wav,abnormal_other
physionet_2016,training,e01875,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01875.wav,abnormal_other
physionet_2016,training,e01876,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01876.wav,abnormal_other
physionet_2016,training,e01877,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01877.wav,abnormal_other
physionet_2016,training,e01878,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01878.wav,abnormal_other
physionet_2016,training,e01879,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01879.wav,abnormal_other
physionet_2016,training,e01880,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01880.wav,abnormal_other
physionet_2016,training,e01881,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01881.wav,normal
physionet_2016,training,e01882,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01882.wav,abnormal_other
physionet_2016,training,e01883,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01883.wav,abnormal_other
physionet_2016,training,e01884,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01884.wav,abnormal_other
physionet_2016,training,e01885,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01885.wav,abnormal_other
physionet_2016,training,e01886,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01886.wav,abnormal_other
physionet_2016,training,e01887,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01887.wav,abnormal_other
physionet_2016,training,e01888,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01888.wav,abnormal_other
physionet_2016,training,e01889,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01889.wav,abnormal_other
physionet_2016,training,e01890,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01890.wav,abnormal_other
physionet_2016,training,e01891,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01891.wav,abnormal_other
physionet_2016,training,e01892,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01892.wav,abnormal_other
physionet_2016,training,e01893,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01893.wav,abnormal_other
physionet_2016,training,e01894,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01894.wav,abnormal_other
physionet_2016,training,e01895,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01895.wav,abnormal_other
physionet_2016,training,e01896,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01896.wav,abnormal_other
physionet_2016,training,e01897,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01897.wav,abnormal_other
physionet_2016,training,e01898,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01898.wav,abnormal_other
physionet_2016,training,e01899,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01899.wav,abnormal_other
physionet_2016,training,e01900,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01900.wav,abnormal_other
physionet_2016,training,e01901,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01901.wav,abnormal_other
physionet_2016,training,e01902,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01902.wav,abnormal_other
physionet_2016,training,e01903,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01903.wav,abnormal_other
physionet_2016,training,e01904,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01904.wav,abnormal_other
physionet_2016,training,e01905,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01905.wav,abnormal_other
physionet_2016,training,e01906,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01906.wav,abnormal_other
physionet_2016,training,e01907,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01907.wav,abnormal_other
physionet_2016,training,e01908,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01908.wav,abnormal_other
physionet_2016,training,e01909,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01909.wav,abnormal_other
physionet_2016,training,e01910,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01910.wav,abnormal_other
physionet_2016,training,e01911,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01911.wav,abnormal_other
physionet_2016,training,e01912,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01912.wav,abnormal_other
physionet_2016,training,e01913,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01913.wav,abnormal_other
physionet_2016,training,e01914,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01914.wav,abnormal_other
physionet_2016,training,e01915,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01915.wav,abnormal_other
physionet_2016,training,e01916,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01916.wav,abnormal_other
physionet_2016,training,e01917,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01917.wav,normal
physionet_2016,training,e01918,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01918.wav,abnormal_other
physionet_2016,training,e01919,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01919.wav,abnormal_other
physionet_2016,training,e01920,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01920.wav,abnormal_other
physionet_2016,training,e01921,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01921.wav,abnormal_other
physionet_2016,training,e01922,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01922.wav,normal
physionet_2016,training,e01923,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01923.wav,abnormal_other
physionet_2016,training,e01924,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01924.wav,abnormal_other
physionet_2016,training,e01925,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01925.wav,abnormal_other
physionet_2016,training,e01926,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01926.wav,abnormal_other
physionet_2016,training,e01927,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01927.wav,abnormal_other
physionet_2016,training,e01928,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01928.wav,abnormal_other
physionet_2016,training,e01929,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01929.wav,normal
physionet_2016,training,e01930,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01930.wav,abnormal_other
physionet_2016,training,e01931,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01931.wav,abnormal_other
physionet_2016,training,e01932,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01932.wav,abnormal_other
physionet_2016,training,e01933,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01933.wav,abnormal_other
physionet_2016,training,e01934,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01934.wav,abnormal_other
physionet_2016,training,e01935,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01935.wav,abnormal_other
physionet_2016,training,e01936,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01936.wav,abnormal_other
physionet_2016,training,e01937,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01937.wav,abnormal_other
physionet_2016,training,e01938,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01938.wav,abnormal_other
physionet_2016,training,e01939,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01939.wav,abnormal_other
physionet_2016,training,e01940,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01940.wav,abnormal_other
physionet_2016,training,e01941,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01941.wav,abnormal_other
physionet_2016,training,e01942,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01942.wav,abnormal_other
physionet_2016,training,e01943,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01943.wav,abnormal_other
physionet_2016,training,e01944,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01944.wav,abnormal_other
physionet_2016,training,e01945,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01945.wav,abnormal_other
physionet_2016,training,e01946,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01946.wav,abnormal_other
physionet_2016,training,e01947,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01947.wav,abnormal_other
physionet_2016,training,e01948,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01948.wav,abnormal_other
physionet_2016,training,e01949,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01949.wav,abnormal_other
physionet_2016,training,e01950,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01950.wav,abnormal_other
physionet_2016,training,e01951,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01951.wav,abnormal_other
physionet_2016,training,e01952,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01952.wav,abnormal_other
physionet_2016,training,e01953,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01953.wav,normal
physionet_2016,training,e01954,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01954.wav,abnormal_other
physionet_2016,training,e01955,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01955.wav,abnormal_other
physionet_2016,training,e01956,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01956.wav,abnormal_other
physionet_2016,training,e01957,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01957.wav,abnormal_other
physionet_2016,training,e01958,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01958.wav,abnormal_other
physionet_2016,training,e01959,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01959.wav,abnormal_other
physionet_2016,training,e01960,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01960.wav,abnormal_other
physionet_2016,training,e01961,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01961.wav,abnormal_other
physionet_2016,training,e01962,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01962.wav,normal
physionet_2016,training,e01963,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01963.wav,abnormal_other
physionet_2016,training,e01964,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01964.wav,abnormal_other
physionet_2016,training,e01965,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01965.wav,abnormal_other
physionet_2016,training,e01966,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01966.wav,abnormal_other
physionet_2016,training,e01967,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01967.wav,normal
physionet_2016,training,e01968,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01968.wav,abnormal_other
physionet_2016,training,e01969,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01969.wav,abnormal_other
physionet_2016,training,e01970,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01970.wav,abnormal_other
physionet_2016,training,e01971,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01971.wav,normal
physionet_2016,training,e01972,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01972.wav,abnormal_other
physionet_2016,training,e01973,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01973.wav,abnormal_other
physionet_2016,training,e01974,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01974.wav,abnormal_other
physionet_2016,training,e01975,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01975.wav,abnormal_other
physionet_2016,training,e01976,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01976.wav,abnormal_other
physionet_2016,training,e01977,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01977.wav,abnormal_other
physionet_2016,training,e01978,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01978.wav,normal
physionet_2016,training,e01979,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01979.wav,abnormal_other
physionet_2016,training,e01980,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01980.wav,abnormal_other
physionet_2016,training,e01981,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01981.wav,abnormal_other
physionet_2016,training,e01982,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e01982.wav,abnormal_other
